TXTg2Q1mnf_kbewJs2XhPA,4
L9N3kmIRwf0acuynQ-xxMA,2
C54Hm4nC9ZphqXj5XDGtTQ,5
dCR28BHkwtCqf-Zt5I6zbQ,2
-Hxvjz-t5ttsuH6H1osA4A,3
x6-3UhVkK3Zln-ACku8hUQ,4
m6VbqnZ0Pq-mhjtQvoY65w,2
Iqfc_JtaStZwPG66WsBkLg,1
-49fWJA2MU8ppRw8-rX6Sg,4
uA1gdo3uovDISr-E69mhYA,3
Wxd-EKF2Z4RHZUmwQ6Eeew,3
TXTg2Q1mnf_kbewJs2XhPA,4
L9N3kmIRwf0acuynQ-xxMA,2
C54Hm4nC9ZphqXj5XDGtTQ,5
dCR28BHkwtCqf-Zt5I6zbQ,2
-Hxvjz-t5ttsuH6H1osA4A,3
x6-3UhVkK3Zln-ACku8hUQ,4
m6VbqnZ0Pq-mhjtQvoY65w,2
Iqfc_JtaStZwPG66WsBkLg,1
-49fWJA2MU8ppRw8-rX6Sg,4
uA1gdo3uovDISr-E69mhYA,3
Wxd-EKF2Z4RHZUmwQ6Eeew,3
pQ254dv_0oyi0VHU1KDkZQ,5
2nN-2YH6Jznfy7lfSpGB9g,5
7wyhi9k64Rtrv81IL6hYgw,5
OLJAezsSfKUilWcYDnze_w,5
p5McIA4bvxn5_R8DqHmI7Q,5
zAtfaSQCaJYHyiuXM6zMlg,5
Ad8QHsIUVfmTHPy4hl8BOw,5
pixNhhD7MstDu0Q0F9QyzA,5
gWkm64c7PRsBlqY011DIkA,5
UGkmUKMCoBD_JtYOUsZMmg,5
DS61Fwt1czcn-sOCIC60cA,5
wGAgUIjTGhdUkhIX2zdMww,5
EgjYy-5IbESflBnlaOVkJA,5
T398DbPQqijoXgpHhVpYIg,5
rdmt6-wOEv_wYKHFdgWaHw,5
e6QRXwwzhebaLVX0JEztpg,5
LkIPAVQaDzkUDBEQNqgrpw,5
GRfeHNcB4uvuoHvqb8-9Xg,5
m5_9COG5lgezByD9tDBkCQ,5
57WX12z2rEMt6S0i_QxdFQ,5
3XQQnxvYeNxaUIe4Ts1M8A,5
I2i9aIHhFvdhUsHgP6AP_g,5
jotP6mdocZYKsEGU4gA69Q,5
6YwiVm8wAU4sf9IF8nH2iw,5
Nn2YMGzi1daz4INlmAeNzQ,2
_xiweXiABHZPZw__LcwGcA,5
FFWtw73N2xBxbGMIdmFHug,5
8HkcEOuoQMOGv05zHZGkCg,5
RGcEO4cYuXFigUWNTIadOw,5
DCqHjKyvX-3-kCjzYxBBig,5
1UUqEV63CB6hR8j_UNjfXQ,5
r2qmjMcvoPmrElnlrSzKrw,5
Y4j2-X-y7BxSl1SknxoFwA,5
ERt7s2Q5KbcnXtNa8NUMpg,5
7_wnLnYddqcKkVoZ76aMKg,4
i2RFGTStp9SAQUWyvwq-iA,5
38mjxS3y1Zifn1yPTBDLpQ,5
urYQWasWysIcbu9FWpaeIQ,5
Ke8pIITKzatUhLjcwrqfkA,5
0WaCdhr3aXb0G0niwTMGTg,5
Z8Tqg07GIvLzYbfVpJArsg,5
d5rZHGeFsA4hvKc_tP5hDQ,5
CSXx5oez4TNYCdtdjb73dg,5
aP523nJ5B4xnvqLrLs0gZA,5
PZfMR-gPgBCzPJao1TZewg,5
zCnflGhemlwd3sGZ8TrF7g,5
je1VmwLDRvLnmYed34Yo2g,5
KyNs12bizrYubCpsrYnSXw,5
pQ254dv_0oyi0VHU1KDkZQ,5
2nN-2YH6Jznfy7lfSpGB9g,5
7wyhi9k64Rtrv81IL6hYgw,5
OLJAezsSfKUilWcYDnze_w,5
p5McIA4bvxn5_R8DqHmI7Q,5
zAtfaSQCaJYHyiuXM6zMlg,5
Ad8QHsIUVfmTHPy4hl8BOw,5
pixNhhD7MstDu0Q0F9QyzA,5
gWkm64c7PRsBlqY011DIkA,5
UGkmUKMCoBD_JtYOUsZMmg,5
DS61Fwt1czcn-sOCIC60cA,5
wGAgUIjTGhdUkhIX2zdMww,5
EgjYy-5IbESflBnlaOVkJA,5
T398DbPQqijoXgpHhVpYIg,5
