-s04aRndwvhmTrsqWsoKfA,4
Wxd-EKF2Z4RHZUmwQ6Eeew,3
ataY9zKkPoi-fyIsKdPZLg,3
Bm64uNe_NT2G_EyT3A8h3A,4
MlKAJcxlTzrJtgwg3qtTPg,4
vivFH2_uIcOyqel-cHmxLA,4
xVndjy6wsAxGlOxPjBbZxw,3
faI4ufIVH1m7EOFV9m2rVA,3
hOgYVSjpYPlQCh-xGZXP8Q,4
WJfNVm4mXXDt1Vakg13CpA,5
YtdTM3_u-vPaaMDcklIikA,3
6iaunnYnVj3HrCx92YdaFA,4
0gwPT6J_pJg8exjm8C8B5A,4
ybnJoXphDsVeg299y5A3hQ,3
FJDHvlAOsyswzQWzRKRatQ,5
2Sglga1mooQwZDjlwXZQLQ,4
spKtx7FlbbAHFAJpu4R5zg,2
rirW6EuHIUBY3NrKIrE0Kw,4
7jyHe-7LcT6eWqipUhfJcQ,4
SC2HZlY3V7XdwfZ4s4_z8A,4
NnL6HUNY9ckb9mSbTGkjOg,3
0qs6DAP97Q2xf47ADd4prA,1
KuvzKejeCzG34wPfZ8GOtw,4
o-t-i7nbT5N_cmkCXs5oDQ,3
qrzo6epsAUau7pC-EWSPKA,4
zlVdqkCO3TTqZn9bAbBUFg,1
GBr5_6s2o7uI3FE1yDMiYw,5
f8K7Sb35IvoklXpkbtsgew,5
c4mkYDTjJc-_lOM32YaPPQ,3
Iqfc_JtaStZwPG66WsBkLg,3
QlFMn3xECbC-vxe_rGSlsg,1
rBpfFXrGtUebN2GeoIEh8g,2
gCqWkeiZDbLSckzL5E0Ucg,5
8ciQzrRSDqCeS9EIYdpkvA,3
sG4c4SRELgWQz29Khh60vA,4
jVJLyWeGWft4Vl6lYq2xtg,5
sBswn4u5KkmMyWVCV8mTrA,4
1WfaAbWC06QDnb59vqnEZw,2
ybkYMP-SjJB8Sn-bnbYluQ,4
DhOSuTlWNnlzoF0QxstVZg,4
OeUK8N5hk7cielIZLEq63Q,4
73DZUFYAXuycbJ_eEAox1Q,3
v8RLnGiWPFXuwnavp-NfSw,3
8VEZe0pFjHdrbsta-ULgGQ,4
L9N3kmIRwf0acuynQ-xxMA,2
-s04aRndwvhmTrsqWsoKfA,4
Wxd-EKF2Z4RHZUmwQ6Eeew,3
ataY9zKkPoi-fyIsKdPZLg,3
Bm64uNe_NT2G_EyT3A8h3A,4
MlKAJcxlTzrJtgwg3qtTPg,4
vivFH2_uIcOyqel-cHmxLA,4
xVndjy6wsAxGlOxPjBbZxw,3
faI4ufIVH1m7EOFV9m2rVA,3
hOgYVSjpYPlQCh-xGZXP8Q,4
WJfNVm4mXXDt1Vakg13CpA,5
YtdTM3_u-vPaaMDcklIikA,3
6iaunnYnVj3HrCx92YdaFA,4
0gwPT6J_pJg8exjm8C8B5A,4
ybnJoXphDsVeg299y5A3hQ,3
FJDHvlAOsyswzQWzRKRatQ,5
2Sglga1mooQwZDjlwXZQLQ,4
spKtx7FlbbAHFAJpu4R5zg,2
rirW6EuHIUBY3NrKIrE0Kw,4
7jyHe-7LcT6eWqipUhfJcQ,4
SC2HZlY3V7XdwfZ4s4_z8A,4
NnL6HUNY9ckb9mSbTGkjOg,3
0qs6DAP97Q2xf47ADd4prA,1
KuvzKejeCzG34wPfZ8GOtw,4
o-t-i7nbT5N_cmkCXs5oDQ,3
qrzo6epsAUau7pC-EWSPKA,4
zlVdqkCO3TTqZn9bAbBUFg,1
GBr5_6s2o7uI3FE1yDMiYw,5
f8K7Sb35IvoklXpkbtsgew,5
c4mkYDTjJc-_lOM32YaPPQ,3
Iqfc_JtaStZwPG66WsBkLg,3
QlFMn3xECbC-vxe_rGSlsg,1
rBpfFXrGtUebN2GeoIEh8g,2
gCqWkeiZDbLSckzL5E0Ucg,5
8ciQzrRSDqCeS9EIYdpkvA,3
sG4c4SRELgWQz29Khh60vA,4
jVJLyWeGWft4Vl6lYq2xtg,5
sBswn4u5KkmMyWVCV8mTrA,4
1WfaAbWC06QDnb59vqnEZw,2
ybkYMP-SjJB8Sn-bnbYluQ,4
DhOSuTlWNnlzoF0QxstVZg,4
OeUK8N5hk7cielIZLEq63Q,4
73DZUFYAXuycbJ_eEAox1Q,3
v8RLnGiWPFXuwnavp-NfSw,3
8VEZe0pFjHdrbsta-ULgGQ,4
L9N3kmIRwf0acuynQ-xxMA,2
-WfY2TAjaIe0OaCxj0-cFA,3
WTnwAd9QPcIuOLsp0DpSCw,5
UJcXryv3GnXik-dauejBdQ,3
7xTW8DGj6nUF_oh4M6QZXw,4
9PPWLfMHuDHtbJIvM2tSMQ,2
UWxo2c3wEfeyHkT1AOtqgg,3
JDtG1COs5HktE0Uq-aSMkw,1
D2hljTWETkiJoOAZ9K1QkA,2
wEqETrWwpsujK2r8ZueOFw,4
CcJAs3QyoPdnTTKKpsbA_A,4
H9FnhuwhThIk7-alE-FdwA,4
1iW3bch5VuIWRduGmF2bPg,4
B9_c95z254BSXAZQkvxV1g,4
9fe41Vmw245Eho1PghHHKw,4
Gbxq_WDUIkJtiHKFsWqMnw,3
RBml0rOEZ8TSLaPy0efmxg,3
t3RpIjaPc6cK-hRLHtevCA,4
9JdkAeSyY8AteAHPgsolRQ,5
KI3UabQCCJqU5axFxMKTIw,5
4v1FSPKUocktW3qd1R1UPw,4
69PhDqh1Otjsk0cRDxuH2g,5
kZJWAY828P8QZTqVYzhTCg,3
YOYAydv9OiFluSU3A7xc8A,4
5gAh3xgUd8bA8muTCGbDVQ,4
mmpaiY1cm9bvt3cWYI4pQw,3
baSDvZweZk6qLY_kHPvYzQ,4
X2NaIlNo6zv5-w4cgnC07g,5
RsZPA9o0KkexBZnyVXzfQQ,3
k8ZOD8qWNd5SGOUQSJj0Jg,5
4zpGNgTjTLNqzZjeId6W2A,2
rI9za1dbvgHsglTkm0wHMg,3
daPqqni5EoYzwC7LzpMogA,5
oka8h_Q4pMB1pg9uErakeA,5
hapd5TR1UByIqD4Ia9UOMA,4
6RpXPI9FFKl94jgsw5ROpw,4
2rYHQC7JRVHJ2csyaLxICA,4
O-uPZruoYgNhY__yq03jmg,5
bVL-Q3yG_gxQF04Z7o4FEw,4
E9j_KCP9GkwGUhJ9ao79hA,2
jhPAC7UyPiRFNPlNQYMMXg,3
CF1flWDN-ir-ZhkF9IkoDQ,3
I5rmx43AqIGn2Hf1rGlUiA,2
rVc1NIgKmVZ0qSKxCkLeCQ,5
J12K-GcTUNNeV9IoyWfzTg,3
P5bUL3Engv-2z6kKohB6qQ,5
-vBbg7fTK3y8W0PtpzlLWQ,2
YS7If3izfAVY67YMKambfg,5
F6NPhz_4_0mFeKwXoegBiA,4
4skhKDlo6B28AU9Ya_hVYA,1
1BzhS5kE9d722YQNbh95vg,5
YlG7YMzL6hJEcA0Luh3GWQ,4
WPkxuc8mSeVsXVm9tTQ3rw,3
h5qf9owtv9q8HjaNcrz3OQ,4
5lbKfeoix5Xj9nLFWIk7Ug,3
SIpBqzGhRM7T5cDFiuIryg,4
2WzdS28bt1xXJMf4U5KNbA,4
JHCEpUKzp6wVkU96NdRMBw,5
mb2ZCVoglkfitoBGR1lk2w,5
W9nC9wIzuMglL9Dlycn5yg,1
n6UR18qokqTBMSQ09oxHYQ,5
DWB71Xx34XmajKvZJuJHgg,3
