SEiPIOK0o-kZEpAejAyp_g,5
W1gKsW4Knke-hsterS_z9g,2
W6VKowu2H_sud9NsUvTmpQ,2
oKxUOFHZ8HguKR6kqV1lNw,5
XmElOb8V73xkDQypksDloA,2
Vkgv0ubF0c7ZXBLVmfH1-Q,1
lTYtSpQ3uvDhcOMbO4zwuQ,2
Y3jI--aJLdxw5RkOE3KbgQ,2
l7cuIIVEzx5AA3bMQGD0cQ,5
2gE2NJjEXWTW27RMSTHKsg,5
II_l7zYdMevzk0PFXN3T4g,1
O3QRjX6XVhG_C2T_811Wqw,1
p1kOlkssjcWLdh76V2QNkQ,1
moFMiHG8HpbU5QptU5zTqA,4
KY6_cOZ1VBgkbEKSleW2Ww,3
NisaGRWNbN2LS_1BQaA84g,5
P5bUL3Engv-2z6kKohB6qQ,3
Wxd-EKF2Z4RHZUmwQ6Eeew,4
oAZhJpQRCSHHX9I5ss-v0w,1
H9lA3Z83M8u7LUzxzrDahQ,3
cfpFICRpNmVsnpKZfuQm4g,1
7ZOvzus33832eu0p1juYmw,1
euXCyaEeHoPil9s0TvyjDw,4
7kGy5fFS4lfy6TM0dqjokg,3
3yAD6Jn-h_EuBp9Pi3k_ag,4
yTJseOOByxM_jS0bLN-rGA,1
u3TlIzhION2VFFnOgpI0Lw,1
qFtTX4_Gtd3qVyrhq1xM0A,2
oxgJFEd6QfQcwSxKZgsIbQ,1
4JDmvqE_HI4kFJ_QVjyRNA,5
U3WgrnJ_6JLydEBs9AjV6w,2
FE3YmryU-dGtKGnai2XJug,3
4fn2U72T-jY35VTXY3WIDw,2
1pG8ZBPuF85WQxGPXs-5QA,1
eVWPmR2BbIcHgUPsfzzqXg,4
W_-Mq-slnqTmG5bYxjPZDA,5
1I1Zr6yuTkyPRiqe8qD5Ow,2
0DqSEA5RL4jXY6gHI9_CVw,1
39eSgXJRZwdWHs0IDAtzhQ,5
Q3vhCYLkfMf3oai6NTtEyg,3
wNAxZEhvp2qE3obSSXEvHA,1
nCO4GLDdftD9YIqz7ct9mg,5
OqhNO52a_zksbpaE0dDx2A,5
9WMP8_f4T_922NpszcvLiA,1
cPhPFuy1uAEEKdIYFZiKbQ,1
wUK-qmVOSuFIAGybvUSj3Q,4
6b-xMDKuXglIDVRf08eKJg,2
hjivOG6tPOLVs86mlWqgMA,4
oRldZ-hSGxdERYjrrQLNFw,1
x4_Sx34GOaqNySm-8Vgo7g,5
znlpPJ71bEC5VqOj3jnIzA,5
Vgp_JERdzQpNKQMIgUn1jw,3
gmvyxrr7T45vuZaHUUowgw,3
8WCkwaZqzAgeNuaOvpmqZg,2
2f-5Apyzxe81k2qPhx0ZRA,1
kKYqw9_mPJbkQXlf8ML3eA,1
SEiPIOK0o-kZEpAejAyp_g,5
W1gKsW4Knke-hsterS_z9g,2
W6VKowu2H_sud9NsUvTmpQ,2
oKxUOFHZ8HguKR6kqV1lNw,5
XmElOb8V73xkDQypksDloA,2
Vkgv0ubF0c7ZXBLVmfH1-Q,1
lTYtSpQ3uvDhcOMbO4zwuQ,2
Y3jI--aJLdxw5RkOE3KbgQ,2
l7cuIIVEzx5AA3bMQGD0cQ,5
2gE2NJjEXWTW27RMSTHKsg,5
II_l7zYdMevzk0PFXN3T4g,1
O3QRjX6XVhG_C2T_811Wqw,1
p1kOlkssjcWLdh76V2QNkQ,1
moFMiHG8HpbU5QptU5zTqA,4
KY6_cOZ1VBgkbEKSleW2Ww,3
NisaGRWNbN2LS_1BQaA84g,5
P5bUL3Engv-2z6kKohB6qQ,3
Wxd-EKF2Z4RHZUmwQ6Eeew,4
oAZhJpQRCSHHX9I5ss-v0w,1
H9lA3Z83M8u7LUzxzrDahQ,3
cfpFICRpNmVsnpKZfuQm4g,1
7ZOvzus33832eu0p1juYmw,1
euXCyaEeHoPil9s0TvyjDw,4
7kGy5fFS4lfy6TM0dqjokg,3
3yAD6Jn-h_EuBp9Pi3k_ag,4
yTJseOOByxM_jS0bLN-rGA,1
u3TlIzhION2VFFnOgpI0Lw,1
qFtTX4_Gtd3qVyrhq1xM0A,2
oxgJFEd6QfQcwSxKZgsIbQ,1
4JDmvqE_HI4kFJ_QVjyRNA,5
U3WgrnJ_6JLydEBs9AjV6w,2
FE3YmryU-dGtKGnai2XJug,3
4fn2U72T-jY35VTXY3WIDw,2
1pG8ZBPuF85WQxGPXs-5QA,1
eVWPmR2BbIcHgUPsfzzqXg,4
W_-Mq-slnqTmG5bYxjPZDA,5
1I1Zr6yuTkyPRiqe8qD5Ow,2
0DqSEA5RL4jXY6gHI9_CVw,1
39eSgXJRZwdWHs0IDAtzhQ,5
Q3vhCYLkfMf3oai6NTtEyg,3
wNAxZEhvp2qE3obSSXEvHA,1
nCO4GLDdftD9YIqz7ct9mg,5
OqhNO52a_zksbpaE0dDx2A,5
9WMP8_f4T_922NpszcvLiA,1
cPhPFuy1uAEEKdIYFZiKbQ,1
wUK-qmVOSuFIAGybvUSj3Q,4
6b-xMDKuXglIDVRf08eKJg,2
hjivOG6tPOLVs86mlWqgMA,4
oRldZ-hSGxdERYjrrQLNFw,1
x4_Sx34GOaqNySm-8Vgo7g,5
znlpPJ71bEC5VqOj3jnIzA,5
Vgp_JERdzQpNKQMIgUn1jw,3
gmvyxrr7T45vuZaHUUowgw,3
8WCkwaZqzAgeNuaOvpmqZg,2
2f-5Apyzxe81k2qPhx0ZRA,1
kKYqw9_mPJbkQXlf8ML3eA,1
hHIl6-y9s5aDwsYGEVoNdg,4
B856VSGCvHAB-mil7JVprA,3
GHNnA-mtFXomPILnAvuXmw,3
fSvOdnryI9FPJ2ylcsE2ig,4
vivFH2_uIcOyqel-cHmxLA,4
bfgqkqA61UdgRZNz41QTXA,3
4XpBOUei-QLDrMfvf03wkg,3
hgkOdCJoO1nGBeXE0NQRLw,3
xog7RpO1g8oqmpy8CC1XRQ,1
KnzMF1NoBRqtJULZ0tSbeQ,2
2feX-HoiFo0XAKemgKxlTw,3
i8lL-Jnwl7VjliuLakx0JA,5
xnHamppubK2qh5kkb51lyw,3
qVBQucop3Y4NQzxeF0kaLA,3
JnGtgOPpkjyWOvWM0SYEXg,3
i3IHt5GDKUyF4_Zax2R71g,5
d_BhuhtnxKWNpDzGRcc1gA,5
1Ck8uU9qgKDGr4UtH5e8Lg,3
LdMHzOkHYepDfXAspJYa7A,1
qG4u1BQa-jyBgCwNm-ufgg,3
sWlCr2Z8Mr8fdJrN-eh_qQ,3
7W9LSHqLy3cWjcpi3w52ow,2
hwoIbJka5Hl2_Ptdj6OAdQ,3
aXDXkjeTB90DKoFNXvTKxw,4
hAA318ThgJmKWiHKhPX-Xw,3
KoomtZhLwSvn1G3yFd_3wA,5
R4Jif1Q7vseoA2TqfzeQPQ,2
5ZmStwon_G4xLxMSERzsSQ,3
6qKhOPsMPpflcautJtQGqQ,2
H34AuI8J8fVRUt-EB8zOzA,5
-zuV9Du1HFHaQ6GnVyGWsQ,2
9fe41Vmw245Eho1PghHHKw,4
VlVx6clfF7iZfO_idvuMfA,3
s63L1uknP4mKwpiejaV_Rg,2
baD0m5hJdUYEqmJaV3uMdQ,4
K1lkv1Zpnzsl3n08Zv04kg,4
Ppusz_O1TxefeXMgXHyAqw,3
c_t3diNXItWS6lGYMxUM6A,4
5Kef0JeNixYH9T4CJsyDxw,4
huE1ETT0voFEwMBeCTUV3g,4
-aUOAVRvdLnryQLI4tY8LQ,3
EAMDrstld5C1KEH4buU-UQ,2
II_l7zYdMevzk0PFXN3T4g,3
