gjfcfzrYZ0O1xINHtnQKiA,2
-dbM944bfCz-KeUD5gTErw,2
sBswn4u5KkmMyWVCV8mTrA,2
jkcJ8lbgKz0-TbaNQmy98A,2
pSjJhzXGEwKfwqSyqkWEyw,1
BdYbDYPV6AVG0b97aO4nSA,4
fdwVdy6TuY1kjYeEPMZKVw,4
Wb5Gs_FpWDYjrhn0luPd3A,3
dfYNTBw--CYlZbFz581kYQ,2
xZ-3S7Hs82NzPhFWQk8PcQ,1
qDCYJvtnFGx_TV5Yvg6yKQ,1
a3FOiNfWQZad9u-IHKaDfQ,1
r4Uz646YLSXozir6v--UEQ,5
gjfcfzrYZ0O1xINHtnQKiA,2
-dbM944bfCz-KeUD5gTErw,2
sBswn4u5KkmMyWVCV8mTrA,2
jkcJ8lbgKz0-TbaNQmy98A,2
pSjJhzXGEwKfwqSyqkWEyw,1
BdYbDYPV6AVG0b97aO4nSA,4
fdwVdy6TuY1kjYeEPMZKVw,4
Wb5Gs_FpWDYjrhn0luPd3A,3
dfYNTBw--CYlZbFz581kYQ,2
xZ-3S7Hs82NzPhFWQk8PcQ,1
qDCYJvtnFGx_TV5Yvg6yKQ,1
a3FOiNfWQZad9u-IHKaDfQ,1
r4Uz646YLSXozir6v--UEQ,5
